name,type,tag,lat,lng,isMainOffice,isMdi,bilingual_Services,credit_Builder,financial_Counseling,first_Time_Homebuyer_Program,inSchoolBranch,low_cost_wire_transfers,no_Cost_Tax_Preparation,no_Cost_Share_Drafts,payday_alternative_loans,quality,type_label,tag_label,GEOID20,grantee
Waverly Early Head Start Center of Goodwill,childcare,child_care_center,39.3254607,-76.60614884,,,,,,,,,,,,2.0,Childcare,Child Care Center,24510090400,True
ABC Child Development Center II,childcare,child_care_center,39.34964674,-76.67810322,,,,,,,,,,,,2.0,Childcare,Child Care Center,24510271801,True
Janet Butler,childcare,family_child_care,39.30144124,-76.63809042,,,,,,,,,,,,3.0,Childcare,Family Child Care,24510160100,True
Torresha Cooper,childcare,family_child_care,39.30604295,-76.64345385,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510150100,True
Latonya Mcgraw,childcare,family_child_care,39.30745906,-76.64339075,,,,,,,,,,,,3.0,Childcare,Family Child Care,24510150100,True
Y Head Start Baltimore City @ West Preston,childcare,child_care_center,39.29949596,-76.62568097,,,,,,,,,,,,3.0,Childcare,Child Care Center,24510170200,True
Catholic Charities Head Start Baltimore City @ Joseph Avenue,childcare,child_care_center,39.24986174,-76.62501737,,,,,,,,,,,,2.0,Childcare,Child Care Center,24510250207,True
Catholic Charities Head Start Baltimore City @ Harlem Avenue,childcare,child_care_center,39.29661179,-76.64291408,,,,,,,,,,,,3.0,Childcare,Child Care Center,24510160300,True
Elaine Goodman Garrard,childcare,family_child_care,39.31456786,-76.66264236,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510150702,True
"Fine Point Stay N Play, LLC",childcare,child_care_center,39.29642706,-76.59741028,,,,,,,,,,,,2.0,Childcare,Child Care Center,24510280500,True
Monica Gregory,childcare,family_child_care,39.31240939,-76.66648975,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510150702,True
ABC Child Development Center,childcare,child_care_center,39.34969953,-76.67829179,,,,,,,,,,,,2.0,Childcare,Child Care Center,24510271801,True
Waverly School-Age Child Care Center,childcare,school-age_only,39.33065191,-76.60368052,,,,,,,,,,,,1.0,Childcare,School-Age Only,24510090300,True
Kendra Stewart,childcare,family_child_care,39.302694,-76.6390199,,,,,,,,,,,,2.0,Childcare,Family Child Care,24510160200,True
Tia Trayham,childcare,family_child_care,39.24679761,-76.62682616,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510250204,True
Touched By Angels Early Childhood Educational Program,childcare,child_care_center,39.33097667,-76.66017657,,,,,,,,,,,,2.0,Childcare,Child Care Center,24510151200,True
Little Flowers Early Childhood & Development,childcare,child_care_center,39.30596084,-76.63833436,,,,,,,,,,,,3.0,Childcare,Child Care Center,24510150100,True
La Petite Child Care Center,childcare,child_care_center,39.35392085,-76.66358733,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510271700,True
Martina Johnson,childcare,family_child_care,39.34253621,-76.67513762,,,,,,,,,,,,4.0,Childcare,Family Child Care,24510271802,True
Tooney Town Early Learning Center,childcare,child_care_center,39.31435182,-76.60584886,,,,,,,,,,,,3.0,Childcare,Child Care Center,24510090800,True
Nakia Dorman,childcare,family_child_care,39.29743153,-76.57308099,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510070100,True
Nickia Narine,childcare,family_child_care,39.33712,-76.676506,,,,,,,,,,,,0.0,Childcare,Family Child Care,24510151100,True
Mingnon Holmes,childcare,family_child_care,39.33350081,-76.60590906,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510090300,True
Danielle Tetteh,childcare,family_child_care,39.31855117,-76.66041636,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510150500,True
My Heavenly Angels,childcare,child_care_center,39.33542294,-76.59851006,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510090100,True
St. Vincent de Paul Head Start Center  Site III,childcare,child_care_center,39.33916618,-76.66420907,,,,,,,,,,,,5.0,Childcare,Child Care Center,24510151300,True
Ebony James,childcare,family_child_care,39.29272122,-76.59661472,,,,,,,,,,,,3.0,Childcare,Family Child Care,24510030100,True
Andrea Smith,childcare,family_child_care,39.31520112,-76.64453584,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510130400,True
Emily Price Jones Head Start / YMCA,childcare,child_care_center,39.31403563,-76.65061612,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510150400,True
Theresa Pryor,childcare,family_child_care,39.33092123,-76.60779806,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510090300,True
"Family Rainbow Learning Center, Inc.",childcare,child_care_center,39.33543851,-76.70406843,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510280102,True
Adrianne Crawford,childcare,family_child_care,39.32927979,-76.59150994,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510090200,True
The New Rogers Ave Day Nursery,childcare,child_care_center,39.34220909,-76.6875479,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510280102,True
Kiddie Castle Child Development Center,childcare,child_care_center,39.33709449,-76.66659952,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510151300,True
Emma Daniel,childcare,family_child_care,39.34100156,-76.66952491,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510271600,True
La'Dawn Jones,childcare,family_child_care,39.32533175,-76.59025422,,,,,,,,,,,,2.0,Childcare,Family Child Care,24510090600,True
Little Bears Den Learning Ctr II,childcare,child_care_center,39.30914695,-76.63607081,,,,,,,,,,,,3.0,Childcare,Child Care Center,24510140300,True
Sherman Early Childhood Center,childcare,child_care_center,39.32858241,-76.60355424,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510090300,True
Gayle Tobin,childcare,family_child_care,39.31982823,-76.65432731,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510150500,True
Cheryl Thomas,childcare,family_child_care,39.30930777,-76.63305971,,,,,,,,,,,,3.0,Childcare,Family Child Care,24510140300,True
Mary Pittman,childcare,family_child_care,39.29945062,-76.57818548,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510070200,True
Sybil Hill,childcare,family_child_care,39.3410135,-76.66951933,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510271600,True
Ianthia Darden,childcare,family_child_care,39.29855549,-76.64160683,,,,,,,,,,,,0.0,Childcare,Family Child Care,24510160200,True
Maxine Isabelle,childcare,family_child_care,39.3222824,-76.59172527,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510090600,True
Marian Heath,childcare,family_child_care,39.33404937,-76.67867654,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510151100,True
Simply Mervo-Lous Child Care Development Center,childcare,child_care_center,39.33558865,-76.58869796,,,,,,,,,,,,0.0,Childcare,Child Care Center,24510090200,True
Earthly Angels CCC,childcare,child_care_center,39.34497154,-76.665915,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510271600,True
St. Vincent de Paul Head Start,childcare,child_care_center,39.34754248,-76.67347179,,,,,,,,,,,,5.0,Childcare,Child Care Center,24510271700,True
Patricia Williams,childcare,family_child_care,39.31563466,-76.60001748,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510090800,True
Darlene McCoy,childcare,family_child_care,39.32587263,-76.6763149,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510151100,True
One Step Up Inc.,childcare,child_care_center,39.31013021,-76.66201182,,,,,,,,,,,,3.0,Childcare,Child Care Center,24510150600,True
Johns Hopkins Child Care and Early Learning Center,childcare,child_care_center,39.29201385,-76.59406233,,,,,,,,,,,,0.0,Childcare,Child Care Center,24510030100,True
Nakia Jackson,childcare,family_child_care,39.3012916,-76.57899548,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510070200,True
Mirdies Parrott,childcare,family_child_care,39.31568055,-76.64903325,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510130400,True
Kimberly Felton-Pittman,childcare,family_child_care,39.34692577,-76.66342056,,,,,,,,,,,,0.0,Childcare,Family Child Care,24510271700,True
Catholic Charities Head Start Baltimore City at Round Road,childcare,child_care_center,39.25154635,-76.62752138,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510250207,True
Linda Wright,childcare,family_child_care,39.33526922,-76.5932365,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510090200,True
Harry & Jeanette Weinberg Early Childhood Center,childcare,child_care_center,39.30082049,-76.58792999,,,,,,,,,,,,5.0,Childcare,Child Care Center,24510070300,True
Roslyn DuPree,childcare,family_child_care,39.33599756,-76.5930977,,,,,,,,,,,,0.0,Childcare,Family Child Care,24510090200,True
"Watoto Development Center, LLC",childcare,child_care_center,39.3383698,-76.69955945,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510280102,True
Shorena Edwards,childcare,family_child_care,39.34203964,-76.66521424,,,,,,,,,,,,3.0,Childcare,Family Child Care,24510271600,True
"Kreative Minds Early Learning Center, LLC",childcare,child_care_center,39.33700012,-76.67776619,,,,,,,,,,,,4.0,Childcare,Child Care Center,24510151100,True
Calvin M. Rodwell Elementary/Middle,childcare,public_prekindergarten,39.342564,-76.69959,,,,,,,,,,,,0.0,Childcare,Public Prekindergarten,24510280102,True
Michele Linck,childcare,family_child_care,39.33550102,-76.6018994,,,,,,,,,,,,0.0,Childcare,Family Child Care,24510090100,True
St. Vincent de Paul Head Start - Arlington,childcare,child_care_center,39.3511644,-76.68427186,,,,,,,,,,,,5.0,Childcare,Child Care Center,24510271801,True
St. Vincent de Paul Early Head Start - Arlington,childcare,child_care_center,39.3511644,-76.68427186,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510271801,True
Smart Steps @ KIPP,childcare,school-age_only,39.30994083,-76.67603404,,,,,,,,,,,,1.0,Childcare,School-Age Only,24510150600,True
Cecil Elementary,childcare,public_prekindergarten,39.312756,-76.60526,,,,,,,,,,,,0.0,Childcare,Public Prekindergarten,24510090800,True
"Dallas F. Nicholas, Sr., Elementary",childcare,public_prekindergarten,39.313335,-76.61386,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24510120400,True
Pimlico Elementary/Middle,childcare,public_prekindergarten,39.348312,-76.668785,,,,,,,,,,,,0.0,Childcare,Public Prekindergarten,24510271700,True
KIPP Harmony Academy,childcare,public_prekindergarten,39.30994083,-76.67603404,,,,,,,,,,,,0.0,Childcare,Public Prekindergarten,24510150600,True
Dana Jefferson,childcare,family_child_care,39.34099091,-76.67735543,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510280101,True
Darlene Ghee,childcare,family_child_care,39.33751125,-76.6094544,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510090100,True
Family Rainbow Learning Center II,childcare,child_care_center,39.33432637,-76.69246118,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510280102,True
Tracey Davis,childcare,family_child_care,39.35891516,-76.70857466,,,,,,,,,,,,0.0,Childcare,Family Child Care,24510280101,True
Bloom Social Emotional Learning Center,childcare,child_care_center,39.34222138,-76.68759228,,,,,,,,,,,,3.0,Childcare,Child Care Center,24510280102,True
Renee Eubanks,childcare,family_child_care,39.33367042,-76.67227218,,,,,,,,,,,,2.0,Childcare,Family Child Care,24510151100,True
Catholic Charities Head Start Baltimore City @ 10th Street,childcare,child_care_center,39.22657695,-76.59973608,,,,,,,,,,,,3.0,Childcare,Child Care Center,24510250500,True
Coppin Early Childhood Center,childcare,child_care_center,39.310816,-76.674222,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510150600,True
Darchei Noam,childcare,child_care_center,39.34665715,-76.71116132,,,,,,,,,,,,4.0,Childcare,Child Care Center,24510280102,True
Elements of Education,childcare,child_care_center,39.31329594,-76.61382061,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510120400,True
Heavenly Angels Early Learning Center,childcare,child_care_center,39.29897705,-76.64239991,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510160200,True
Bright Stars Learning Center,childcare,child_care_center,39.33739549,-76.60945402,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510090100,True
Latarsha Graves,childcare,family_child_care,39.33127975,-76.65867599,,,,,,,,,,,,3.0,Childcare,Family Child Care,24510151200,True
St. Vincent de Paul of Baltimore - Early Head Start @ Arundel,childcare,child_care_center,39.25154635,-76.62752138,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510250207,True
Magic Minds at Henderson Hopkins Elementary School,childcare,school-age_only,39.30082049,-76.58792999,,,,,,,,,,,,1.0,Childcare,School-Age Only,24510070300,True
Donna Thomas-Pickett,childcare,family_child_care,39.32772794,-76.6609266,,,,,,,,,,,,2.0,Childcare,Family Child Care,24510151200,True
Step By Step Learning Center,childcare,child_care_center,39.29534552,-76.64003673,,,,,,,,,,,,3.0,Childcare,Child Care Center,24510160200,True
Union Baptist Harvey Johnson Head Start at Eutaw,childcare,child_care_center,39.30644093,-76.62950284,,,,,,,,,,,,0.0,Childcare,Child Care Center,24510140200,True
The Terry Tots LLC,childcare,child_care_center,39.29706298,-76.60303488,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510280500,True
Fitness Fun & Games at Montebello,childcare,school-age_only,39.32729896,-76.58490303,,,,,,,,,,,,2.0,Childcare,School-Age Only,24510090200,True
Charleesiama Mckenzie,childcare,family_child_care,39.35893815,-76.7095572,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510280101,True
My Little Adventures Learning Center Inc,childcare,child_care_center,39.29772765,-76.58411165,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510070300,True
Zion Deliverance Child Care Center,childcare,child_care_center,39.3422039,-76.68231557,,,,,,,,,,,,2.0,Childcare,Child Care Center,24510271802,True
St. Vincent de Paul of Baltimore Early Head Start at Sarah's Hope,childcare,child_care_center,39.3012931,-76.64460895,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510160300,True
Aurikshauna Ratliff,childcare,family_child_care,39.3385201,-76.59352664,,,,,,,,,,,,2.0,Childcare,Family Child Care,24510090200,True
Katherine Mason-Ramsay,childcare,family_child_care,39.31757983,-76.66047178,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510150500,True
Inheritance at BMPCS,childcare,child_care_center,39.3079153,-76.61228767,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510120500,True
Amenawon Ojeifoh,childcare,family_child_care,39.31227074,-76.66967456,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510150702,True
Nadia Choudhury,childcare,family_child_care,39.31332128,-76.67111213,,,,,,,,,,,,2.0,Childcare,Family Child Care,24510150702,True
Jack Jones,childcare,family_child_care,39.31549421,-76.61243132,,,,,,,,,,,,2.0,Childcare,Family Child Care,24510120400,True
Erica Davenport,childcare,family_child_care,39.31494169,-76.60051246,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510090800,True
Carlene Shiver,childcare,family_child_care,39.32807134,-76.66648392,,,,,,,,,,,,0.0,Childcare,Family Child Care,24510151100,True
Jeannette Spears,childcare,family_child_care,39.35107772,-76.66983727,,,,,,,,,,,,2.0,Childcare,Family Child Care,24510271700,True
Tationna Banks,childcare,family_child_care,39.32831069,-76.67807785,,,,,,,,,,,,2.0,Childcare,Family Child Care,24510151100,True
Francine Handy,childcare,family_child_care,39.33761135,-76.69175325,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510280102,True
Yvette Matthews,childcare,family_child_care,39.23512699,-76.60100111,,,,,,,,,,,,0.0,Childcare,Family Child Care,24510250402,True
Sherry Thomas,childcare,family_child_care,39.3348294,-76.65893102,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510151200,True
Smart Steps @ FLC,childcare,child_care_center,39.31016541,-76.66948253,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510150600,True
Veronica Billy,childcare,family_child_care,39.33861428,-76.60935032,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510090100,True
Shaydee's Corner Child Care,childcare,child_care_center,39.3118286,-76.64469758,,,,,,,,,,,,0.0,Childcare,Child Care Center,24510150400,True
Inspired Child Care Learning Center,childcare,child_care_center,39.23575115,-76.60074166,,,,,,,,,,,,1.0,Childcare,Child Care Center,24510250402,True
Yvonne Deloatch-Armstrong,childcare,family_child_care,39.30103709,-76.58379118,,,,,,,,,,,,0.0,Childcare,Family Child Care,24510070200,True
Chantae Seldon,childcare,family_child_care,39.3334066,-76.69565902,,,,,,,,,,,,5.0,Childcare,Family Child Care,24510280102,True
Chiquita Bentley,childcare,family_child_care,39.24813712,-76.62629612,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510250204,True
Kimberly Noakes,childcare,family_child_care,39.29530007,-76.64152594,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510160200,True
Chanta Logan,childcare,family_child_care,39.31935108,-76.65907399,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510150500,True
Jakeya Sullivan,childcare,large_family_child_care,39.32885842,-76.67617326,,,,,,,,,,,,1.0,Childcare,Large Family Child Care,24510151100,True
Shahadah Williams,childcare,family_child_care,39.33965354,-76.6061738,,,,,,,,,,,,0.0,Childcare,Family Child Care,24510090100,True
Aletha Carroll,childcare,family_child_care,39.30620922,-76.66553504,,,,,,,,,,,,1.0,Childcare,Family Child Care,24510150600,True
Giggle Box Learn-N-Play LLC,childcare,child_care_center,39.30929445,-76.44825051,,,,,,,,,,,,3.0,Childcare,Child Care Center,24005450504,True
St. Stephens Christian Academy,childcare,child_care_center,39.31464355,-76.45274535,,,,,,,,,,,,2.0,Childcare,Child Care Center,24005450501,True
Elease Sherman,childcare,family_child_care,39.297817,-76.45277,,,,,,,,,,,,0.0,Childcare,Family Child Care,24005450503,True
Audrey McDermott,childcare,family_child_care,39.29487405,-76.45371317,,,,,,,,,,,,1.0,Childcare,Family Child Care,24005450503,True
Deena Gutridge,childcare,family_child_care,39.30408467,-76.46396394,,,,,,,,,,,,5.0,Childcare,Family Child Care,24005450501,True
Gaywantri Esau,childcare,family_child_care,39.3086164,-76.45893995,,,,,,,,,,,,0.0,Childcare,Family Child Care,24005450501,True
Children R Us  Learning Center,childcare,child_care_center,39.30984196,-76.44774512,,,,,,,,,,,,1.0,Childcare,Child Care Center,24005450504,True
Sabrina Kent,childcare,family_child_care,39.31687802,-76.4535163,,,,,,,,,,,,2.0,Childcare,Family Child Care,24005450501,True
MRDC  Head Start- Federalsburg Site,childcare,child_care_center,38.68711354,-75.7963668,,,,,,,,,,,,3.0,Childcare,Child Care Center,24011955600,True
Nancy Downie,childcare,family_child_care,38.69370964,-75.77718693,,,,,,,,,,,,0.0,Childcare,Family Child Care,24011955600,True
Michelle Wheatley,childcare,family_child_care,38.67706188,-75.7146651,,,,,,,,,,,,3.0,Childcare,Family Child Care,24011955600,True
Federalsburg Elementary School,childcare,public_prekindergarten,38.690563,-75.78033,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24011955600,True
Elizabeth Salmons,childcare,family_child_care,38.69141896,-75.77756183,,,,,,,,,,,,1.0,Childcare,Family Child Care,24011955600,True
Heather Goodger,childcare,family_child_care,38.69331278,-75.75813429,,,,,,,,,,,,0.0,Childcare,Family Child Care,24011955600,True
Manoucheca Jean,childcare,family_child_care,38.6936921,-75.77729495,,,,,,,,,,,,1.0,Childcare,Family Child Care,24011955600,True
Tyemesha Cephas,childcare,family_child_care,38.71531803,-75.77480099,,,,,,,,,,,,1.0,Childcare,Family Child Care,24011955600,True
Valerie Andelmo,childcare,family_child_care,38.72438884,-75.73427713,,,,,,,,,,,,2.0,Childcare,Family Child Care,24011955600,True
Renee Locker,childcare,family_child_care,38.61023019,-76.8999967,,,,,,,,,,,,1.0,Childcare,Family Child Care,24017850901,True
La Petite,childcare,child_care_center,38.6094687,-76.92240212,,,,,,,,,,,,3.0,Childcare,Child Care Center,24017850901,True
Childtime Childrens Center,childcare,child_care_center,38.61054944,-76.91753283,,,,,,,,,,,,3.0,Childcare,Child Care Center,24017850901,True
Inspiring Dreams Learning Center,childcare,child_care_center,38.61146477,-76.9036368,,,,,,,,,,,,3.0,Childcare,Child Care Center,24017850901,True
Dale Stewart-Minson,childcare,family_child_care,38.60737849,-76.9090121,,,,,,,,,,,,1.0,Childcare,Family Child Care,24017850901,True
Kelly Clark,childcare,family_child_care,38.60689359,-76.90756439,,,,,,,,,,,,1.0,Childcare,Family Child Care,24017850901,True
CCDCS/AlphaBEST@Mudd,childcare,school-age_only,38.60697276,-76.90769246,,,,,,,,,,,,1.0,Childcare,School-Age Only,24017850901,True
Pamela Lee,childcare,family_child_care,38.60832991,-76.91380464,,,,,,,,,,,,1.0,Childcare,Family Child Care,24017850901,True
Dr. Samuel A. Mudd Elementary School,childcare,public_prekindergarten,38.60697276,-76.90769246,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24017850901,True
Aunies Learning Center,childcare,child_care_center,38.6176779,-76.89247925,,,,,,,,,,,,1.0,Childcare,Child Care Center,24017850901,True
Tenia Gilbert,childcare,family_child_care,38.61683452,-76.89739275,,,,,,,,,,,,1.0,Childcare,Family Child Care,24017850901,True
Miama Walter,childcare,family_child_care,38.61037466,-76.90172791,,,,,,,,,,,,2.0,Childcare,Family Child Care,24017850901,True
Katherine Pierce,childcare,family_child_care,38.60824033,-76.91383293,,,,,,,,,,,,1.0,Childcare,Family Child Care,24017850901,True
Dyson's Daycare,childcare,child_care_center,38.61114913,-76.91693795,,,,,,,,,,,,3.0,Childcare,Child Care Center,24017850901,True
Tina Silas,childcare,family_child_care,38.60682127,-76.90047255,,,,,,,,,,,,0.0,Childcare,Family Child Care,24017850901,True
LaShean Brandon,childcare,family_child_care,38.61078474,-76.89843199,,,,,,,,,,,,1.0,Childcare,Family Child Care,24017850901,True
Dorchester Early Learning Center,childcare,child_care_center,38.56891642,-76.08466316,,,,,,,,,,,,1.0,Childcare,Child Care Center,24019970500,True
Kia-Tracey Simms,childcare,family_child_care,38.56035286,-76.07677255,,,,,,,,,,,,2.0,Childcare,Family Child Care,24019970600,True
Renee Willey,childcare,family_child_care,38.51937217,-76.15563542,,,,,,,,,,,,3.0,Childcare,Family Child Care,24019970804,True
Yvonne Sharp,childcare,family_child_care,38.55815517,-76.07662178,,,,,,,,,,,,3.0,Childcare,Family Child Care,24019970600,True
Yolanda Hall,childcare,family_child_care,38.56082879,-76.08390642,,,,,,,,,,,,3.0,Childcare,Family Child Care,24019970600,True
Anna's Day Care Center,childcare,child_care_center,38.55006488,-76.07367237,,,,,,,,,,,,4.0,Childcare,Child Care Center,24019970600,True
St. Clair Head Start Center,childcare,child_care_center,38.56891642,-76.08466316,,,,,,,,,,,,1.0,Childcare,Child Care Center,24019970500,True
"Love, Faith & Hope Day Care",childcare,child_care_center,38.54963266,-76.07360904,,,,,,,,,,,,3.0,Childcare,Child Care Center,24019970600,True
Choptank Elementary School,childcare,public_prekindergarten,38.560745,-76.08953,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24019970600,True
Maple Elementary School,childcare,public_prekindergarten,38.539265,-76.09367,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24019970600,True
Elsie Lee,childcare,family_child_care,38.578793,-76.08894,,,,,,,,,,,,0.0,Childcare,Family Child Care,24019970500,True
Diana Cephas,childcare,large_family_child_care,38.56923885,-76.08257452,,,,,,,,,,,,3.0,Childcare,Large Family Child Care,24019970500,True
"Dreams of Wings Childcare Enrichment Center, LLC - Site 2",childcare,child_care_center,38.55517364,-76.0849512,,,,,,,,,,,,2.0,Childcare,Child Care Center,24019970600,True
Sprouts Early Childhood Learning Center @ Chesapeake Grove,childcare,child_care_center,38.475362,-76.102234,,,,,,,,,,,,1.0,Childcare,Child Care Center,24019970804,True
Dreams of Wings Childcare Enrichment Center,childcare,child_care_center,38.54814652,-76.09659017,,,,,,,,,,,,1.0,Childcare,Child Care Center,24019970600,True
Pine Street Enrichment Program,childcare,child_care_center,38.56632953,-76.08039101,,,,,,,,,,,,0.0,Childcare,Child Care Center,24019970500,True
Pleasant Day Child Care Center,childcare,child_care_center,38.54628415,-76.08767566,,,,,,,,,,,,2.0,Childcare,Child Care Center,24019970600,True
Betty Sanders,childcare,family_child_care,39.42892957,-77.4525374,,,,,,,,,,,,1.0,Childcare,Family Child Care,24021750508,True
Sheri Yarborough,childcare,family_child_care,39.42838418,-77.45297465,,,,,,,,,,,,1.0,Childcare,Family Child Care,24021750508,True
La Petite Child Care Center,childcare,child_care_center,39.40731699,-77.44694985,,,,,,,,,,,,3.0,Childcare,Child Care Center,24021750505,True
KinderCare-301156,childcare,child_care_center,39.42310469,-77.44826675,,,,,,,,,,,,3.0,Childcare,Child Care Center,24021750504,True
Brandy Esquibel,childcare,family_child_care,39.42736691,-77.46588809,,,,,,,,,,,,3.0,Childcare,Family Child Care,24021750507,True
Laurie Arnold,childcare,family_child_care,39.40950641,-77.47059654,,,,,,,,,,,,3.0,Childcare,Family Child Care,24021750506,True
Janine Hames,childcare,family_child_care,39.41296953,-77.45398926,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750506,True
Yomara Delgado,childcare,family_child_care,39.42801436,-77.44297633,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750504,True
Michele Fruge'-Brown,childcare,family_child_care,39.40539281,-77.46320553,,,,,,,,,,,,5.0,Childcare,Family Child Care,24021750506,True
Kimberly Waddy,childcare,family_child_care,39.42770403,-77.45316254,,,,,,,,,,,,1.0,Childcare,Family Child Care,24021750508,True
Kerstin Savage,childcare,family_child_care,39.40923137,-77.47012234,,,,,,,,,,,,1.0,Childcare,Family Child Care,24021750506,True
Waverley Elementary,childcare,public_prekindergarten,39.425198,-77.45982,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24021750507,True
Hillcrest Elementary,childcare,public_prekindergarten,39.410114,-77.45104,,,,,,,,,,,,4.0,Childcare,Public Prekindergarten,24021750505,True
Andrea Harris,childcare,family_child_care,39.40950094,-77.44101482,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750505,True
Joanne Bartgis,childcare,family_child_care,39.42692901,-77.43782151,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750504,True
Nancy Arney,childcare,family_child_care,39.42585846,-77.44203625,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750504,True
Diana Torres,childcare,family_child_care,39.408188,-77.44465254,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750505,True
Tamaika Calimano,childcare,family_child_care,39.40772746,-77.4440812,,,,,,,,,,,,4.0,Childcare,Family Child Care,24021750505,True
Frederick Adventist School,childcare,loc,39.40247307,-77.44423708,,,,,,,,,,,,0.0,Childcare,Loc,24021750506,True
Iveth Patricia Runk,childcare,family_child_care,39.4276489,-77.46943021,,,,,,,,,,,,1.0,Childcare,Family Child Care,24021750507,True
Heather Churchey,childcare,family_child_care,39.41351579,-77.46258838,,,,,,,,,,,,3.0,Childcare,Family Child Care,24021750506,True
Jaquelinne Alvarenga Medina,childcare,family_child_care,39.42553454,-77.45177343,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750508,True
Odette Stewart,childcare,family_child_care,39.42828472,-77.43586045,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750504,True
Waverley YMCA Before and After School Enrichment,childcare,school-age_only,39.42740312,-77.46058227,,,,,,,,,,,,1.0,Childcare,School-Age Only,24021750507,True
Patricia Bauer,childcare,family_child_care,39.43074189,-77.46513501,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750507,True
Affifa Shah,childcare,family_child_care,39.42739214,-77.45494458,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750508,True
Eliza Urizar,childcare,family_child_care,39.40956806,-77.44889333,,,,,,,,,,,,1.0,Childcare,Family Child Care,24021750505,True
Keina Kipp-Goodwin,childcare,family_child_care,39.42829972,-77.46896056,,,,,,,,,,,,0.0,Childcare,Family Child Care,24021750507,True
Willa Pointer,childcare,family_child_care,39.4324536,-76.30976955,,,,,,,,,,,,1.0,Childcare,Family Child Care,24025301302,True
